"customer_id","first_name","surname","postcode","age","all_linked_ids","in_purchase","in_crm_base","in_customer_base","is_guest","is_registered"
-596,"caitlin","simpson","sw988aj",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-597,"hollie","king","nw817tj",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-598,"hannah","cox","sw844yu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-599,"jasmine","powell","m625ub",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-601,"leo","baker","po711hy",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-602,"eva","wilson","sw207us",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-603,"michael","marshall","sw844yt",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-604,"alicia","adams","m296st",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-605,"martha","matthews","de533tl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-606,"grace","hunt","rg497zq",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-608,"elliot","collins","de422he",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-609,"courtney","robertson","ls906pa",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-610,"phoebe","davis","so473ww",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-611,"amelia","king","so527st",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-612,"dylan","davis","sw122ad",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-613,"maya","wood","sw937xn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-614,"harriet","campbell","sw318hb",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-615,"imogen","matthews","ex306wu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-616,"bailey","butler","so147pb",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-619,"oscar","harvey","nw338zd",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-620,"jessica","gibson","ex121ub",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-621,"brandon","wilkinson","de159lu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-622,"charlotte","graham","m682hy",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-623,"alexander","richards","so433ha",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-624,"muhammad","thomson","sw122ae",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-625,"sienna","jackson","ex264wu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-626,"rose","kelly","ex982lz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-627,"molly","graham","m518ds",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-628,"phoebe","miller","m560sd",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-629,"heidi","morris","hr72au",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-630,"lewis","fisher","ex86qr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-631,"bailey","richards","de861eh",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-632,"tobias","morris","de422he",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-633,"scarlett","wood","de264ew",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-634,"isla","kelly","hr777ad",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-635,"isabelle","chapman","ex341wt",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-636,"henry","thompson","rg787rd",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-637,"destiny","young","rg993jl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
22405,"nicholas","wilkinson","so633zn",20,"[-638]",TRUE,FALSE,TRUE,FALSE,TRUE
-639,"alfie","graham","ex264ww",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-640,"eleanor","bell","sw93nf",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-641,"keira","wood","ex86qr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-642,"daisy","williams","de237gg",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-643,"caleb","foster","ex747dl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-644,"bethany","clarke","de533tl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-645,"ethan","cook","hr481nb",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-646,"matthew","mason","ls243gd",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-647,"samuel","thomson","sw75tq",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-648,"matthew","campbell","m914ef",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-649,"louis","anderson","de934nt",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-650,"hannah","davis","so527ss",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-651,"summer","roberts","ls849zp",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-652,"taylor","shaw","m428pq",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-653,"courtney","adams","m296st",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-654,"lewis","campbell","ex298ae",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-655,"alexandra","davis","sw293nf",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-656,"ryan","barnes","sw122ad",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-657,"matthew","kelly","m824pu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-658,"ellie","parker","ls243gd",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-659,"evelyn","graham","sw122ah",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-660,"eva","anderson","so335fb",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-661,"george","jones","ex483qy",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-662,"megan","white","sw332th",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-663,"mohammed","holmes","sw433xx",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-664,"samuel","cox","nw260ja",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-665,"joshua","johnson","po536xn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-666,"toby","hunt","nw374jp",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-667,"michael","marshall","po163jg",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-668,"sofia","rogers","hr280te",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-669,"bradley","chapman","so527su",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-670,"kiera","taylor","so751ej",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-671,"victoria","foster","so93jr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-672,"zain","gibson","nw500as",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-673,"alexander","morris","de422hf",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-674,"leo","mason","nw338zd",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-675,"joseph","ellis","hr802jr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-676,"william","webb","rg602jz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-677,"matthew","young","nw130qq",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-678,"skye","baker","ex909lu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-679,"jamie","patel","rg910hl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-680,"ewan","mason","de237gh",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-681,"noah","foster","sw946ze",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-682,"ben","phillips","de921pr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-683,"keira","owen","de399qe",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-684,"evan","hunt","nw374jp",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-685,"holly","morgan","sw75ts",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-686,"lacey","griffiths","hr348jq",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-687,"finley","fisher","hr90pu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-688,"leon","king","de159qy",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-689,"freya","cook","so760sx",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-690,"hannah","wilson","hr559ug",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-691,"connie","webb","so310hf",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-692,"ava","wood","nw374jp",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-693,"zachary","lewis","ls58tz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-695,"justin","hill","m682hy",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
20859,"harley","jackson","so145nd",50,"[31470,-697]",TRUE,FALSE,TRUE,FALSE,TRUE
-698,"alfie","russell","rg764yq",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-699,"harley","wilkinson","so633zn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-700,"jacob","king","sw75ts",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-701,"isaac","harris","po163jh",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-702,"logan","allen","po200hg",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-703,"keira","parker","ls52jx",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-704,"jake","jackson","rg993jl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
16186,"madison","wilson","po250wh",8,"[-705]",TRUE,FALSE,TRUE,FALSE,TRUE
-706,"chloe","clarke","nw908rr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-707,"harvey","taylor","de422hd",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-708,"charlie","robinson","so597lq",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-709,"evelyn","robertson","po872dn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-710,"toby","kelly","nw645nz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-711,"harry","clark","de654yn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-712,"poppy","kelly","m192en",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-713,"summer","robinson","nw130qn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-714,"daisy","matthews","so53wq",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-715,"harry","robinson","sw122ah",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-716,"leah","barnes","po61nr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-717,"robyn","hughes","ex298ae",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-718,"owen","bell","m296ss",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-719,"isabella","fisher","hr377qa",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-720,"charles","holmes","hr861ge",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-721,"kai","simpson","po201zz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-722,"ibrahim","gray","po613tl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-723,"ellie","murray","po465ye",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-724,"harvey","bailey","so433hd",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-725,"megan","rogers","de533tl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-726,"victoria","scott","rg787rz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-727,"layla","lewis","m560sa",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-728,"alisha","butler","ex683dn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-729,"james","marshall","rg150rg",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-731,"molly","griffiths","ls643bj",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-732,"jack","carter","de399qe",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-733,"seren","reid","m160yg",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-734,"emily","griffiths","sw844yz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-736,"madison","hall","de533tl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-737,"mia","cooper","hr167xf",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-738,"amelie","holmes","ex306wu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-739,"george","harvey","so527st",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-740,"george","simpson","hr542fy",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-741,"sara","powell","ls992db",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-743,"josh","hughes","po613tl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-744,"jakub","marshall","ex975xa",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-745,"freya","barker","sw540rb",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-746,"ethan","jackson","ex975xz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-747,"theodore","cooper","hr72au",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-748,"lily","webb","ex298ae",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-749,"maximilian","jackson","hr777ad",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-750,"james","edwards","po872dj",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-751,"charlie","wright","po466dy",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-752,"benjamin","cook","ls867as",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-753,"bethany","rogers","nw49tu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-754,"maddison","james","ex982ly",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-755,"sam","clarke","so145ne",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-756,"mohammed","chapman","sw93nf",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-757,"lewis","thompson","so145nd",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-760,"george","hall","de533tl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-761,"georgia","matthews","ls451gn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-762,"imogen","shaw","nw68lx",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-763,"zahra","turner","so897qx",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-764,"gracie","thomson","hr802js",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-765,"ethan","barker","ls189ap",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-766,"ella","griffiths","so976nu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-767,"maya","james","hr559uj",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-768,"tristan","knight","m560sz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-769,"callum","white","sw318hb",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-770,"alfie","simpson","m506pt",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-771,"oscar","miller","m834yb",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-772,"zachary","miller","po200hg",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-773,"jack","gibson","de256nh",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-774,"anna","green","rg910hl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-775,"olivia","campbell","ls189ap",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-776,"isaac","james","hr481nd",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-777,"freddie","jenkins","ex483qz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-778,"lexi","morgan","so976nu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-779,"ryan","webb","nw908ru",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-780,"ethan","marshall","m352tw",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
10602,"joshua","marshall","m352tw",7,"[-781]",TRUE,TRUE,TRUE,FALSE,TRUE
-782,"imogen","roberts","po329pr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-783,"maisie","hall","nw76wp",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-784,"oscar","johnson","sw844yt",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-785,"sophia","parker","m432zz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-786,"max","martin","rg830gy",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-787,"ellie","harrison","hr496rg",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-788,"matthew","reid","ex909lt",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-790,"hayden","patel","po466da",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-791,"erin","white","m80nz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-792,"marley","turner","so760sy",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-793,"alfie","shaw","hr167xd",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-794,"amy","bell","ex747dl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-795,"harrison","johnson","ex306wu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-796,"keira","campbell","po536xn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-797,"alfie","lewis","po61nn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-798,"reece","russell","m902xw",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-799,"hayden","clark","hr918je",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-800,"sam","ward","sw844yz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-801,"ibrahim","thompson","so989dg",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-802,"jack","evans","sw744qw",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-803,"jessica","carter","rg721pn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-804,"paige","holmes","m682hx",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-805,"harry","harrison","rg721pp",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-806,"maria","mills","de861eh",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-807,"aaron","morgan","nw481en",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-808,"ben","fisher","sw75tr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-809,"ayaan","jenkins","po250wf",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-810,"louis","cooper","sw122ae",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-811,"scarlett","palmer","hr638pg",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-812,"sophia","baker","m352ty",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-813,"megan","ellis","so310he",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-814,"david","harvey","po250wf",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-816,"adam","lloyd","so976nu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-817,"mohammad","king","ex985af",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-818,"amy","harris","po872dl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-819,"billy","jenkins","ls480en",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-820,"jayden","bailey","de03ut",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-821,"seren","mitchell","de250ha",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-822,"abigail","ward","m447nn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-823,"olivia","mills","po377yr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-824,"alexander","clark","rg720zr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-825,"arthur","wilson","m685zf",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-826,"hayden","clark","sw461ty",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-827,"callum","simpson","hr348jq",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-828,"taylor","robertson","m428pq",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-829,"imogen","wilson","m192eq",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-830,"freya","campbell","po61nr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-831,"isabella","clark","de533tl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-832,"connor","foster","ls472uj",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-833,"aiden","king","sw500hz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-834,"daniel","taylor","ex710ea",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-835,"caitlin","jenkins","hr559ug",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-836,"ben","graham","po774uw",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-837,"sara","graham","m192en",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-838,"james","richards","rg497zq",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-839,"noah","harris","ls652sh",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-840,"holly","murphy","ls58ta",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-841,"abigail","stevens","sw199qy",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-842,"joel","hughes","m560sz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-843,"charlie","roberts","sw988af",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-844,"muhammad","baker","de500jf",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-845,"joshua","watson","sw946ze",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-846,"jasmine","ellis","m560sb",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-847,"courtney","russell","ex747dn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-848,"katie","martin","sw500hz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-849,"gethin","mason","sw813un",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-850,"megan","bailey","ls74dl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-851,"emily","jackson","sw844yz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-852,"alexander","fisher","rg720zr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-853,"theo","kelly","po466dz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-854,"rosie","price","sw844yu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-855,"jacob","phillips","rg744uw",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-856,"ella","cooper","po61nr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-857,"erin","wood","ex271ty",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-858,"emma","thomas","ls58ta",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-859,"joseph","carter","ex683dl",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-860,"freddie","jones","ex264ww",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-861,"dylan","morgan","so433hd",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-862,"bethany","rogers","nw472lq",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-863,"ethan","mitchell","hr174xy",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-864,"alisha","owen","hr478er",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-865,"max","martin","hr335uz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-866,"joshua","wilson","ex909lu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-867,"sienna","harrison","po466dy",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-868,"nathaniel","mitchell","m284zz",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-869,"frederick","price","sw844yu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-870,"harriet","barker","de256nj",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-871,"eleanor","fisher","nw49tu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-872,"scarlett","griffiths","so976nu",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-873,"katy","mitchell","so960zx",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-874,"david","jackson","m518dt",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-875,"harry","brown","so433ha",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-876,"maya","butler","ex683dh",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-877,"gracie","taylor","ex909ls",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-878,"dylan","jones","hr496rj",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-879,"bailey","allen","ls257sn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-880,"muhammad","stevens","ls867at",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-881,"ella","cook","hr559ug",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-882,"jack","price","m816np",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-883,"ellie","moore","hr459ge",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-884,"georgia","lloyd","ex985af",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-885,"alice","palmer","ls294pr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-886,"tommy","young","so145nd",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-887,"julia","scott","po94yh",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-889,"alice","martin","nw290zx",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-890,"olivia","ward","sw122ae",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-891,"niamh","richardson","nw908rt",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-892,"jayden","palmer","de712nw",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-893,"alice","kelly","m447nn",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-894,"logan","harvey","sw293ne",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-895,"owen","russell","po493zr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-896,"samuel","brown","rg150re",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-897,"ruby","carter","nw662nf",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-898,"anna","james","rg546py",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-899,"dylan","gray","nw500aw",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-900,"imogen","campbell","m685zg",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
-901,"oliver","stevens","sw154nr",NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE
